Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,033059,2005,10,121.5,Y
IDCJAC0001,033059,2005,11,33.5,Y
IDCJAC0001,033059,2005,12,2.0,Y
IDCJAC0001,033059,2006,01,261.0,Y
IDCJAC0001,033059,2006,02,122.5,N
IDCJAC0001,033059,2006,03,218.0,N
IDCJAC0001,033059,2006,04,177.5,N
IDCJAC0001,033059,2006,05,173.5,N
IDCJAC0001,033059,2006,06,54.0,N
IDCJAC0001,033059,2006,07,21.5,N
IDCJAC0001,033059,2006,08,1.5,Y
IDCJAC0001,033059,2006,09,46.6,Y
IDCJAC0001,033059,2006,10,14.6,Y
IDCJAC0001,033059,2006,11,27.4,Y
IDCJAC0001,033059,2006,12,164.8,Y
IDCJAC0001,033059,2007,01,398.4,Y
IDCJAC0001,033059,2007,02,575.4,Y
IDCJAC0001,033059,2007,03,164.2,Y
IDCJAC0001,033059,2007,04,60.0,Y
IDCJAC0001,033059,2007,05,94.8,Y
IDCJAC0001,033059,2007,06,206.8,Y
IDCJAC0001,033059,2007,07,0.6,Y
IDCJAC0001,033059,2007,08,3.0,Y
IDCJAC0001,033059,2007,09,36.8,Y
IDCJAC0001,033059,2007,10,38.8,Y
IDCJAC0001,033059,2007,11,125.2,Y
IDCJAC0001,033059,2007,12,311.4,Y
IDCJAC0001,033059,2008,01,536.8,Y
IDCJAC0001,033059,2008,02,894.4,Y
IDCJAC0001,033059,2008,03,46.6,Y
IDCJAC0001,033059,2008,04,22.6,Y
IDCJAC0001,033059,2008,05,65.0,Y
IDCJAC0001,033059,2008,06,23.6,Y
IDCJAC0001,033059,2008,07,135.4,Y
IDCJAC0001,033059,2008,08,1.0,Y
IDCJAC0001,033059,2008,09,15.8,Y
IDCJAC0001,033059,2008,10,31.4,Y
IDCJAC0001,033059,2008,11,78.6,Y
IDCJAC0001,033059,2008,12,210.0,Y
IDCJAC0001,033059,2009,01,302.2,Y
IDCJAC0001,033059,2009,02,728.2,Y
IDCJAC0001,033059,2009,03,124.4,Y
IDCJAC0001,033059,2009,04,171.0,Y
IDCJAC0001,033059,2009,05,39.2,Y
IDCJAC0001,033059,2009,06,43.8,Y
IDCJAC0001,033059,2009,07,0.0,Y
IDCJAC0001,033059,2009,08,0.0,Y
IDCJAC0001,033059,2009,09,7.8,Y
IDCJAC0001,033059,2009,10,10.8,Y
IDCJAC0001,033059,2009,11,158.6,Y
IDCJAC0001,033059,2009,12,247.4,Y
IDCJAC0001,033059,2010,01,572.8,Y
IDCJAC0001,033059,2010,02,790.8,Y
IDCJAC0001,033059,2010,03,449.8,Y
IDCJAC0001,033059,2010,04,55.7,Y
IDCJAC0001,033059,2010,05,52.2,Y
IDCJAC0001,033059,2010,06,9.2,Y
IDCJAC0001,033059,2010,07,10.8,Y
IDCJAC0001,033059,2010,08,111.0,Y
IDCJAC0001,033059,2010,09,243.4,Y
IDCJAC0001,033059,2010,10,72.0,Y
IDCJAC0001,033059,2010,11,419.0,Y
IDCJAC0001,033059,2010,12,697.0,Y
IDCJAC0001,033059,2011,01,330.2,Y
IDCJAC0001,033059,2011,02,316.6,Y
IDCJAC0001,033059,2011,03,996.4,Y
IDCJAC0001,033059,2011,04,297.0,Y
IDCJAC0001,033059,2011,05,35.4,Y
IDCJAC0001,033059,2011,06,40.6,Y
IDCJAC0001,033059,2011,07,5.4,Y
IDCJAC0001,033059,2011,08,59.0,Y
IDCJAC0001,033059,2011,09,3.6,Y
IDCJAC0001,033059,2011,10,70.4,Y
IDCJAC0001,033059,2011,11,20.3,Y
IDCJAC0001,033059,2011,12,264.1,N
IDCJAC0001,033059,2012,01,589.5,N
IDCJAC0001,033059,2012,02,571.9,N
IDCJAC0001,033059,2012,03,675.8,N
IDCJAC0001,033059,2012,04,30.2,N
IDCJAC0001,033059,2012,05,85.1,N
IDCJAC0001,033059,2012,06,45.4,N
IDCJAC0001,033059,2012,07,140.8,N
IDCJAC0001,033059,2012,08,32.0,N
IDCJAC0001,033059,2012,09,0.8,N
IDCJAC0001,033059,2012,10,51.7,N
IDCJAC0001,033059,2012,11,13.4,N
IDCJAC0001,033059,2012,12,185.6,Y
IDCJAC0001,033059,2013,01,427.6,Y
IDCJAC0001,033059,2013,02,405.0,Y
IDCJAC0001,033059,2013,03,423.0,Y
IDCJAC0001,033059,2013,04,168.4,Y
IDCJAC0001,033059,2013,05,193.4,Y
IDCJAC0001,033059,2013,06,15.4,Y
IDCJAC0001,033059,2013,07,35.5,Y
IDCJAC0001,033059,2013,08,1.0,Y
IDCJAC0001,033059,2013,09,6.2,Y
IDCJAC0001,033059,2013,10,14.0,Y
IDCJAC0001,033059,2013,11,202.0,Y
IDCJAC0001,033059,2013,12,44.8,Y
IDCJAC0001,033059,2014,01,428.0,Y
IDCJAC0001,033059,2014,02,331.2,Y
IDCJAC0001,033059,2014,03,291.2,Y
IDCJAC0001,033059,2014,04,238.6,Y
IDCJAC0001,033059,2014,05,62.9,Y
IDCJAC0001,033059,2014,06,80.4,Y
IDCJAC0001,033059,2014,07,1.2,Y
IDCJAC0001,033059,2014,08,85.1,Y
IDCJAC0001,033059,2014,09,108.0,Y
IDCJAC0001,033059,2014,10,10.4,Y
IDCJAC0001,033059,2014,11,32.8,Y
IDCJAC0001,033059,2014,12,115.6,Y
IDCJAC0001,033059,2015,01,403.6,Y
IDCJAC0001,033059,2015,02,115.4,Y
IDCJAC0001,033059,2015,03,93.1,Y
IDCJAC0001,033059,2015,04,92.2,Y
IDCJAC0001,033059,2015,05,29.7,Y
IDCJAC0001,033059,2015,06,42.2,Y
IDCJAC0001,033059,2015,07,29.6,Y
IDCJAC0001,033059,2015,08,11.0,Y
IDCJAC0001,033059,2015,09,18.8,Y
IDCJAC0001,033059,2015,10,43.9,Y
IDCJAC0001,033059,2015,11,232.5,Y
IDCJAC0001,033059,2015,12,45.1,Y
IDCJAC0001,033059,2016,01,186.6,Y
IDCJAC0001,033059,2016,02,430.5,Y
IDCJAC0001,033059,2016,03,509.8,Y
IDCJAC0001,033059,2016,04,69.7,Y
IDCJAC0001,033059,2016,05,32.9,Y
IDCJAC0001,033059,2016,06,172.2,Y
IDCJAC0001,033059,2016,07,209.3,Y
IDCJAC0001,033059,2016,08,27.9,Y
IDCJAC0001,033059,2016,09,39.7,Y
IDCJAC0001,033059,2016,10,37.0,Y
IDCJAC0001,033059,2016,11,53.5,Y
IDCJAC0001,033059,2016,12,455.6,Y
IDCJAC0001,033059,2017,01,627.3,Y
IDCJAC0001,033059,2017,02,177.1,Y
IDCJAC0001,033059,2017,03,1315.6,Y
IDCJAC0001,033059,2017,04,59.2,Y
IDCJAC0001,033059,2017,05,106.2,Y
IDCJAC0001,033059,2017,06,1.0,Y
IDCJAC0001,033059,2017,07,6.0,Y
IDCJAC0001,033059,2017,08,4.0,Y
IDCJAC0001,033059,2017,09,0.0,Y
IDCJAC0001,033059,2017,10,106.9,Y
IDCJAC0001,033059,2017,11,120.6,Y
IDCJAC0001,033059,2017,12,61.4,Y
IDCJAC0001,033059,2018,01,109.1,Y
IDCJAC0001,033059,2018,02,349.6,Y
IDCJAC0001,033059,2018,03,144.9,Y
IDCJAC0001,033059,2018,04,166.7,Y
IDCJAC0001,033059,2018,05,17.0,Y
IDCJAC0001,033059,2018,06,18.6,Y
IDCJAC0001,033059,2018,07,0.0,Y
IDCJAC0001,033059,2018,08,0.0,Y
IDCJAC0001,033059,2018,09,26.5,Y
IDCJAC0001,033059,2018,10,52.7,Y
IDCJAC0001,033059,2018,11,12.7,Y
IDCJAC0001,033059,2018,12,309.4,Y
IDCJAC0001,033059,2019,01,525.6,Y
IDCJAC0001,033059,2019,02,393.2,Y
IDCJAC0001,033059,2019,03,224.2,Y
IDCJAC0001,033059,2019,04,163.6,N
IDCJAC0001,033059,2019,05,35.8,Y
IDCJAC0001,033059,2019,06,11.2,Y
IDCJAC0001,033059,2019,07,51.8,Y
IDCJAC0001,033059,2019,08,2.6,Y
IDCJAC0001,033059,2019,09,0.8,Y
IDCJAC0001,033059,2019,10,84.4,N
IDCJAC0001,033059,2019,11,5.6,Y
IDCJAC0001,033059,2019,12,185.8,N
IDCJAC0001,033059,2020,01,294.0,Y
IDCJAC0001,033059,2020,02,348.2,N
IDCJAC0001,033059,2020,03,267.0,N
IDCJAC0001,033059,2020,04,103.4,N
IDCJAC0001,033059,2020,05,0.0,Y
IDCJAC0001,033059,2020,06,0.0,N
IDCJAC0001,033059,2020,07,0.0,N
IDCJAC0001,033059,2020,08,0.0,N
IDCJAC0001,033059,2020,09,0.0,Y
IDCJAC0001,033059,2020,10,0.0,Y
IDCJAC0001,033059,2020,11,0.0,N
IDCJAC0001,033059,2020,12,0.0,N
IDCJAC0001,033059,2021,01,299.4,N
IDCJAC0001,033059,2021,02,68.4,Y
IDCJAC0001,033059,2021,03,273.2,N
IDCJAC0001,033059,2021,04,55.8,N
IDCJAC0001,033059,2021,05,14.6,Y
IDCJAC0001,033059,2021,06,26.0,N
IDCJAC0001,033059,2021,07,5.8,Y
IDCJAC0001,033059,2021,08,69.8,N
IDCJAC0001,033059,2021,09,2.6,N
IDCJAC0001,033059,2021,10,8.2,Y
IDCJAC0001,033059,2021,11,303.4,N
IDCJAC0001,033059,2021,12,128.6,N
IDCJAC0001,033059,2022,01,150.8,N
IDCJAC0001,033059,2022,02,145.2,N
IDCJAC0001,033059,2022,03,123.0,N
IDCJAC0001,033059,2022,04,267.6,N
IDCJAC0001,033059,2022,05,146.0,N
IDCJAC0001,033059,2022,06,0.2,Y
IDCJAC0001,033059,2022,07,83.0,N
IDCJAC0001,033059,2022,08,1.4,N
IDCJAC0001,033059,2022,09,48.6,N
IDCJAC0001,033059,2022,10,92.6,N
IDCJAC0001,033059,2022,11,176.3,N
IDCJAC0001,033059,2022,12,174.2,N
IDCJAC0001,033059,2023,01,754.8,N
